lr_enc,lr_dec,lr_dyn,lr_dyn_scale,epoch,t_total,t_static_recon,t_kl,t_dyn_recon,t_dyn,t_steady,t_dyn_attn,t_attn_pos,v_total,v_static_recon,v_kl,v_dyn_recon,v_dyn,v_steady,v_dyn_attn,v_attn_pos
0.0001,0.001,0.0001,0.0001,1.0,0.0025853316298554137,0.0002915220672384832,0.05080781907198544,0.00022071368506533886,0.0002889164373944152,0.0,0.0006973243869855418,0.0,0.0007826556438010305,7.957989482855483e-05,0.05764982870180313,6.262692392667645e-05,0.00012444678776935765,0.0,0.0006712000716685479,0.0
0.00028000000000000003,0.001,0.00028000000000000003,0.00028000000000000003,2.0,0.0004755854877519961,6.041163509391614e-05,0.04428989300989125,3.5591269569352136e-05,7.789770384174537e-05,0.0,0.0007181491844928702,0.0,0.00024096768795933625,3.174717486495807e-05,0.04551816485243845,1.5455644752364607e-05,2.6875134893973703e-05,0.0,0.0006458385211636725,0.0
0.00046000000000000007,0.001,0.00046000000000000007,0.00046000000000000007,3.0,0.0003114567176023175,4.167946533153267e-05,0.037026227449989756,2.2354456878061374e-05,2.500208750989176e-05,0.0,0.000670624728675785,0.0,0.00014902822301217,2.404298211796609e-05,0.035925202092079264,8.123893793496903e-06,1.2457039866441772e-05,0.0,0.0006575396153520363,0.0
0.00064,0.001,0.00064,0.00064,4.0,0.00025696558726326347,3.5388893619249894e-05,0.031887816771116434,1.8075929928600753e-05,2.2260495777188793e-05,0.0,0.0006703525694668825,0.0,0.00013266974515770667,2.1707790858031475e-05,0.029789112305532307,7.360439849767587e-06,1.3498750227366864e-05,0.0,0.0006218567607404992,0.0
0.0008200000000000001,0.001,0.0008200000000000001,0.0008200000000000001,5.0,0.00025575448979770334,3.451575345000131e-05,0.02745673859024157,1.838847988039237e-05,3.46601518578472e-05,0.0,0.0006431182742713006,0.0,0.00011801618066314421,2.0520912651312813e-05,0.024245345913656225,6.5225087992366424e-06,2.3833200389058988e-05,0.0,0.0005641513412085269,0.0
0.001,0.001,0.001,0.001,6.0,0.00024147719414862188,3.191396578133466e-05,0.02374298412301769,1.7316630547325014e-05,6.882458324648453e-05,0.0,0.0005771479913558212,0.0,0.0001768671828173271,2.5964436269063316e-05,0.021439538785856065,1.1967393078205503e-05,4.539213567088702e-05,0.0,0.0005250063183032758,0.0
0.001,0.001,0.001,0.001,7.0,0.00015764477787131112,2.2237960082536232e-05,0.019445940490182678,1.0633675140329967e-05,4.217306753353155e-05,0.0,0.0005406818472513569,0.0,0.0001236949500534258,1.9034635356402016e-05,0.018451019634394886,7.835133160016878e-06,2.946356989200903e-05,0.0,0.0004911605268052341,0.0
0.001,0.001,0.001,0.001,8.0,0.00015542603288426333,2.1733645044150763e-05,0.018550580299063906,1.0509891061386014e-05,5.168128586182606e-05,0.0,0.00048747682513761625,0.0,9.093827199080288e-05,1.4521506876518873e-05,0.01642281383139902,5.307993418366976e-06,2.394048172420265e-05,0.0,0.0004519968429132743,0.0
0.001,0.001,0.001,0.001,9.0,0.0001420766605674523,1.964937886217217e-05,0.017574186430538083,9.465693016456963e-06,5.377818529127352e-05,0.0,0.0004818345384569823,0.0,0.00011718801105794706,1.6085984333913738e-05,0.01602103284777027,7.602790409521536e-06,4.5450850015534854e-05,0.0,0.00045080038679675436,0.0
0.001,0.001,0.001,0.001,10.0,0.00014752243470068867,1.9156333086581596e-05,0.01662988625364761,1.0001708449378288e-05,7.147289175455506e-05,0.0,0.00045718405286008845,0.0,9.279867270578668e-05,1.335544875274374e-05,0.015577291035216692,5.678098224056672e-06,2.7360012993010794e-05,0.0,0.000434894899691622,0.0
